start_station_name,end_station_name,Count of ride_id
Broadway & Waveland Ave,Damen Ave & Cullerton St,2
Broadway & Waveland Ave,Damen Ave & Division St,1
Broadway & Waveland Ave,Damen Ave & Foster Ave,13
Broadway & Waveland Ave,Damen Ave & Leland Ave,26
Broadway & Waveland Ave,Damen Ave & Melrose Ave,29
Broadway & Waveland Ave,Damen Ave & Pierce Ave,13
Broadway & Waveland Ave,Damen Ave & Sunnyside Ave,14
Broadway & Waveland Ave,Damen Ave & Thomas St (Augusta Blvd),8
Broadway & Waveland Ave,Damen Ave & Walnut (Lake) St,1
Broadway & Waveland Ave,Damen Ave & Wellington Ave,5
Broadway & Waveland Ave,Dayton St & North Ave,30
Broadway & Waveland Ave,Dearborn Pkwy & Delaware Pl,23
Broadway & Waveland Ave,Dearborn St & Adams St,5
Broadway & Waveland Ave,Dearborn St & Erie St,20
Broadway & Waveland Ave,Dearborn St & Monroe St,3
Broadway & Waveland Ave,Delano Ct & Roosevelt Rd,1
Broadway & Waveland Ave,Desplaines St & Jackson Blvd,9
Broadway & Waveland Ave,Desplaines St & Kinzie St,9
Broadway & Waveland Ave,Desplaines St & Randolph St,5
Broadway & Waveland Ave,Dorchester Ave & 49th St,1
Broadway & Waveland Ave,Drake Ave & Addison St,5
Broadway & Waveland Ave,Drake Ave & Fullerton Ave,2
Broadway & Waveland Ave,Drake Ave & Montrose Ave,3
Broadway & Waveland Ave,Dusable Harbor,13
Broadway & Waveland Ave,Eastlake Ter & Rogers Ave,4
Broadway & Waveland Ave,Eckhart Park,6
Broadway & Waveland Ave,Elizabeth (May) St & Fulton St,12
Broadway & Waveland Ave,Elston Ave & Wabansia Ave,7
Broadway & Waveland Ave,Emerald Ave & 28th St,1
Broadway & Waveland Ave,Evanston Civic Center,1
Broadway & Waveland Ave,Fairbanks Ct & Grand Ave,11
Broadway & Waveland Ave,Fairbanks St & Superior St,28
Broadway & Waveland Ave,Federal St & Polk St,2
Broadway & Waveland Ave,Field Blvd & South Water St,3
Broadway & Waveland Ave,Francisco Ave & Foster Ave,9
Broadway & Waveland Ave,Franklin St & Adams St (Temp),2
Broadway & Waveland Ave,Franklin St & Chicago Ave,4
Broadway & Waveland Ave,Franklin St & Illinois St,25
Broadway & Waveland Ave,Franklin St & Jackson Blvd,2
Broadway & Waveland Ave,Franklin St & Lake St,16
Broadway & Waveland Ave,Franklin St & Monroe St,1
Broadway & Waveland Ave,Glenwood Ave & Morse Ave,14
Broadway & Waveland Ave,Glenwood Ave & Touhy Ave,6
Broadway & Waveland Ave,Green St & Madison St,12
Broadway & Waveland Ave,Green St & Randolph St,12
Broadway & Waveland Ave,Greenview Ave & Diversey Pkwy,8
Broadway & Waveland Ave,Greenview Ave & Fullerton Ave,10
Broadway & Waveland Ave,Greenview Ave & Jarvis Ave,2
Broadway & Waveland Ave,Halsted St & 21st St,3
Broadway & Waveland Ave,Halsted St & Archer Ave,1
Broadway & Waveland Ave,Halsted St & Clybourn Ave,67
Broadway & Waveland Ave,Halsted St & Dickens Ave,61
Broadway & Waveland Ave,Halsted St & Maxwell St,2
Broadway & Waveland Ave,Halsted St & North Branch St,2
Broadway & Waveland Ave,Halsted St & Polk St,1
Broadway & Waveland Ave,Halsted St & Roosevelt Rd,1
Broadway & Waveland Ave,Halsted St & Roscoe St,261
Broadway & Waveland Ave,Halsted St & Willow St,29
Broadway & Waveland Ave,Halsted St & Wrightwood Ave,99
Broadway & Waveland Ave,Hermitage Ave & Polk St,1
Broadway & Waveland Ave,Honore St & Division St,5
Broadway & Waveland Ave,Humboldt Blvd & Armitage Ave,2
Broadway & Waveland Ave,Indiana Ave & Roosevelt Rd,7
Broadway & Waveland Ave,Jefferson St & Monroe St,2
Broadway & Waveland Ave,Kedzie Ave & Bryn Mawr Ave,1
Broadway & Waveland Ave,Kedzie Ave & Chicago Ave,1
Broadway & Waveland Ave,Kedzie Ave & Foster Ave,5
Broadway & Waveland Ave,Kedzie Ave & Leland Ave,8
Broadway & Waveland Ave,Kedzie Ave & Milwaukee Ave,6
Broadway & Waveland Ave,Kedzie Ave & Palmer Ct,3
Broadway & Waveland Ave,Kedzie Ave & Roosevelt Rd,1
Broadway & Waveland Ave,Keystone Ave & Fullerton Ave,2
Broadway & Waveland Ave,Keystone Ave & Montrose Ave,14
Broadway & Waveland Ave,Kilbourn Ave & Milwaukee Ave,4
Broadway & Waveland Ave,Kimball Ave & Belmont Ave,7
Broadway & Waveland Ave,Kingsbury St & Erie St,7
Broadway & Waveland Ave,Kingsbury St & Kinzie St,2
Broadway & Waveland Ave,Kosciuszko Park,1
Broadway & Waveland Ave,Lake Park Ave & 47th St,1
Broadway & Waveland Ave,Lake Shore Dr & Belmont Ave,157
Broadway & Waveland Ave,Lake Shore Dr & Diversey Pkwy,160
Broadway & Waveland Ave,Lake Shore Dr & Monroe St,31
Broadway & Waveland Ave,Lake Shore Dr & North Blvd,70
Broadway & Waveland Ave,Lake Shore Dr & Ohio St,10
Broadway & Waveland Ave,Lake Shore Dr & Wellington Ave,132
Broadway & Waveland Ave,Lakefront Trail & Bryn Mawr Ave,157
Broadway & Waveland Ave,Lakefront Trail & Wilson Ave,64
Broadway & Waveland Ave,Lakeview Ave & Fullerton Pkwy,153
Broadway & Waveland Ave,Larrabee St & Armitage Ave,17
Broadway & Waveland Ave,Larrabee St & Division St,20
Broadway & Waveland Ave,Larrabee St & Kingsbury St,3
Broadway & Waveland Ave,Larrabee St & Menomonee St,13
Broadway & Waveland Ave,Larrabee St & North Ave,11
Broadway & Waveland Ave,Larrabee St & Oak St,4
Broadway & Waveland Ave,Larrabee St & Webster Ave,58
Broadway & Waveland Ave,LaSalle Dr & Huron St,11
Broadway & Waveland Ave,LaSalle St & Adams St,2
Broadway & Waveland Ave,LaSalle St & Illinois St,20
Broadway & Waveland Ave,LaSalle St & Washington St,7
Broadway & Waveland Ave,Latrobe Ave & Chicago Ave,1
Broadway & Waveland Ave,Leavitt St & Addison St,6
Broadway & Waveland Ave,Leavitt St & Armitage Ave,2
Broadway & Waveland Ave,Leavitt St & Belmont Ave,22
Broadway & Waveland Ave,Leavitt St & Division St (*),1
Broadway & Waveland Ave,Leavitt St & Lawrence Ave,5
Broadway & Waveland Ave,Leavitt St & North Ave,3
Broadway & Waveland Ave,Lincoln Ave & Addison St,30
Broadway & Waveland Ave,Lincoln Ave & Belle Plaine Ave,30
Broadway & Waveland Ave,Lincoln Ave & Belmont Ave,62
Broadway & Waveland Ave,Lincoln Ave & Diversey Pkwy,61
Broadway & Waveland Ave,Lincoln Ave & Fullerton Ave,139
Broadway & Waveland Ave,Lincoln Ave & Roscoe St,98
Broadway & Waveland Ave,Lincoln Ave & Sunnyside Ave,15
Broadway & Waveland Ave,Lincoln Ave & Waveland Ave,55
Broadway & Waveland Ave,Lincoln Ave & Winona St,5
Broadway & Waveland Ave,Lincoln Park Conservatory,50
Broadway & Waveland Ave,Lincolnwood Dr & Central St,1
Broadway & Waveland Ave,Logan Blvd & Elston Ave,9
Broadway & Waveland Ave,Loomis St & Lexington St,2
Broadway & Waveland Ave,Manor Ave & Leland Ave,2
Broadway & Waveland Ave,Maplewood Ave & Peterson Ave,1
Broadway & Waveland Ave,Marine Dr & Ainslie St,111
Broadway & Waveland Ave,Marshfield Ave & Cortland St,7
Broadway & Waveland Ave,McClurg Ct & Erie St,39
Broadway & Waveland Ave,McClurg Ct & Illinois St,14
Broadway & Waveland Ave,Michigan Ave & 14th St,2
Broadway & Waveland Ave,Michigan Ave & 8th St,2
Broadway & Waveland Ave,Michigan Ave & Jackson Blvd,5
Broadway & Waveland Ave,Michigan Ave & Lake St,13
Broadway & Waveland Ave,Michigan Ave & Oak St,107
Broadway & Waveland Ave,Michigan Ave & Pearson St,15
Broadway & Waveland Ave,Michigan Ave & Washington St,9
Broadway & Waveland Ave,Mies van der Rohe Way & Chestnut St,37
Broadway & Waveland Ave,Mies van der Rohe Way & Chicago Ave,20
Broadway & Waveland Ave,Millennium Park,15
Broadway & Waveland Ave,Milwaukee Ave & Grand Ave,22
Broadway & Waveland Ave,Milwaukee Ave & Rockwell St,2
Broadway & Waveland Ave,Milwaukee Ave & Wabansia Ave,7
Broadway & Waveland Ave,Monticello Ave & Irving Park Rd,3
Broadway & Waveland Ave,Montrose Harbor,134
Broadway & Waveland Ave,Morgan St & Lake St,6
Broadway & Waveland Ave,Morgan St & Polk St,2
Broadway & Waveland Ave,New St & Illinois St,1
Broadway & Waveland Ave,Noble St & Milwaukee Ave,2
Broadway & Waveland Ave,Oakley Ave & Irving Park Rd,8
Broadway & Waveland Ave,Ogden Ave & Chicago Ave,20
Broadway & Waveland Ave,Ogden Ave & Race Ave,2
Broadway & Waveland Ave,Orleans St & Chestnut St (NEXT Apts),3
Broadway & Waveland Ave,Orleans St & Elm St,7
Broadway & Waveland Ave,Orleans St & Hubbard St,1
Broadway & Waveland Ave,Orleans St & Merchandise Mart Plaza,3
Broadway & Waveland Ave,Paulina Ave & North Ave,25
Broadway & Waveland Ave,Paulina St & Montrose Ave,36
Broadway & Waveland Ave,Peoria St & Jackson Blvd,4
Broadway & Waveland Ave,Pine Grove Ave & Irving Park Rd,474
Broadway & Waveland Ave,Pine Grove Ave & Waveland Ave,297
Broadway & Waveland Ave,Pulaski Rd & Eddy St (Temp),9
Broadway & Waveland Ave,Racine Ave & 18th St,1
Broadway & Waveland Ave,Racine Ave & Belmont Ave,85
Broadway & Waveland Ave,Racine Ave & Congress Pkwy,1
Broadway & Waveland Ave,Racine Ave & Fullerton Ave,58
Broadway & Waveland Ave,Racine Ave & Randolph St,2
Broadway & Waveland Ave,Racine Ave & Wrightwood Ave,6
Broadway & Waveland Ave,Ravenswood Ave & Berteau Ave,56
Broadway & Waveland Ave,Ravenswood Ave & Irving Park Rd,88
Broadway & Waveland Ave,Ravenswood Ave & Lawrence Ave,22
Broadway & Waveland Ave,Richmond St & Diversey Ave,2
Broadway & Waveland Ave,Ritchie Ct & Banks St,11
Broadway & Waveland Ave,Rockwell St & Eastwood Ave,3
Broadway & Waveland Ave,Rush St & Cedar St,64
Broadway & Waveland Ave,Rush St & Hubbard St,2
Broadway & Waveland Ave,Rush St & Superior St,7
Broadway & Waveland Ave,Sangamon St & Washington Blvd,3
Broadway & Waveland Ave,Sawyer Ave & Irving Park Rd,5
Broadway & Waveland Ave,Sedgwick St & Huron St,4
Broadway & Waveland Ave,Sedgwick St & North Ave,14
Broadway & Waveland Ave,Sedgwick St & Schiller St,2
Broadway & Waveland Ave,Sedgwick St & Webster Ave,35
Broadway & Waveland Ave,Seeley Ave & Roscoe St,33
Broadway & Waveland Ave,Shedd Aquarium,1
Broadway & Waveland Ave,Sheffield Ave & Fullerton Ave,44
Broadway & Waveland Ave,Sheffield Ave & Kingsbury St,31
Broadway & Waveland Ave,Sheffield Ave & Waveland Ave,262
Broadway & Waveland Ave,Sheffield Ave & Webster Ave,95
Broadway & Waveland Ave,Sheffield Ave & Wellington Ave,161
Broadway & Waveland Ave,Sheffield Ave & Willow St,19
Broadway & Waveland Ave,Sheffield Ave & Wrightwood Ave,37
Broadway & Waveland Ave,Sheridan Rd & Buena Ave,310
Broadway & Waveland Ave,Sheridan Rd & Columbia Ave,17
Broadway & Waveland Ave,Sheridan Rd & Greenleaf Ave,15
Broadway & Waveland Ave,Sheridan Rd & Irving Park Rd,407
Broadway & Waveland Ave,Sheridan Rd & Lawrence Ave,88
Broadway & Waveland Ave,Sheridan Rd & Loyola Ave,13
Broadway & Waveland Ave,Sheridan Rd & Montrose Ave,588
Broadway & Waveland Ave,Smith Park (*),2
Broadway & Waveland Ave,Southport Ave & Belmont Ave,99
Broadway & Waveland Ave,Southport Ave & Clark St,65
Broadway & Waveland Ave,Southport Ave & Clybourn Ave,8
Broadway & Waveland Ave,Southport Ave & Irving Park Rd,105
Broadway & Waveland Ave,Southport Ave & Roscoe St,184
Broadway & Waveland Ave,Southport Ave & Waveland Ave,330
Broadway & Waveland Ave,Southport Ave & Wellington Ave,47
Broadway & Waveland Ave,Southport Ave & Wrightwood Ave,14
Broadway & Waveland Ave,Spaulding Ave & Division St,1
Broadway & Waveland Ave,St. Clair St & Erie St,50
Broadway & Waveland Ave,State St & 19th St,1
Broadway & Waveland Ave,State St & 35th St,4
Broadway & Waveland Ave,State St & Harrison St,3
Broadway & Waveland Ave,State St & Kinzie St,12
Broadway & Waveland Ave,State St & Pearson St,5
Broadway & Waveland Ave,State St & Pershing Rd,1
Broadway & Waveland Ave,State St & Randolph St,13
Broadway & Waveland Ave,State St & Van Buren St,1
Broadway & Waveland Ave,Stave St & Armitage Ave,2
Broadway & Waveland Ave,Stetson Ave & South Water St,3
Broadway & Waveland Ave,Stockton Dr & Wrightwood Ave,144
Broadway & Waveland Ave,Streeter Dr & Grand Ave,43
Broadway & Waveland Ave,Talman Ave & Addison St,11
Broadway & Waveland Ave,Theater on the Lake,140
Broadway & Waveland Ave,Troy St & Elston Ave,7
Broadway & Waveland Ave,Troy St & North Ave,4
Broadway & Waveland Ave,University Library (NU),2
Broadway & Waveland Ave,Unknown,265
Broadway & Waveland Ave,Valli Produce - Evanston Plaza,1
Broadway & Waveland Ave,W Oakdale Ave & N Broadway,6
Broadway & Waveland Ave,Wabash Ave & Adams St,3
Broadway & Waveland Ave,Wabash Ave & Grand Ave,13
Broadway & Waveland Ave,Wabash Ave & Roosevelt Rd,1
Broadway & Waveland Ave,Wabash Ave & Wacker Pl,3
Broadway & Waveland Ave,Wacker Dr & Washington St,2
Broadway & Waveland Ave,Warren Park East,1
Broadway & Waveland Ave,Warren Park West,4
Broadway & Waveland Ave,Washtenaw Ave & Lawrence Ave,10
Broadway & Waveland Ave,Wells St & Concord Ln,43
Broadway & Waveland Ave,Wells St & Elm St,15
Broadway & Waveland Ave,Wells St & Evergreen Ave,41
Broadway & Waveland Ave,Wells St & Hubbard St,17
Broadway & Waveland Ave,Wells St & Huron St,33
Broadway & Waveland Ave,Wells St & Polk St,1
Broadway & Waveland Ave,Wells St & Walton St,5
Broadway & Waveland Ave,Western Ave & 21st St,1
Broadway & Waveland Ave,Western Ave & Division St,1
Broadway & Waveland Ave,Western Ave & Fillmore St,1
Broadway & Waveland Ave,Western Ave & Granville Ave,1
Broadway & Waveland Ave,Western Ave & Leland Ave,15
Broadway & Waveland Ave,Western Ave & Lunt Ave,2
Broadway & Waveland Ave,Western Ave & Roscoe St,24
Broadway & Waveland Ave,Western Ave & Walton St,5
Broadway & Waveland Ave,Western Ave & Winnebago Ave,3
Broadway & Waveland Ave,Wilton Ave & Belmont Ave,277
Broadway & Waveland Ave,Wilton Ave & Diversey Pkwy,82
Broadway & Waveland Ave,Winchester (Ravenswood) Ave & Balmoral Ave,2
Broadway & Waveland Ave,Winchester Ave & Elston Ave,4
Broadway & Waveland Ave,Winthrop Ave & Lawrence Ave,73
Broadway & Waveland Ave,Wolcott (Ravenswood) Ave & Montrose Ave,35
Broadway & Waveland Ave,Wolcott Ave & Fargo Ave,1
Broadway & Waveland Ave,Wood St & Milwaukee Ave,13
Broadway & Waveland Ave,Woodlawn Ave & 55th St,1
Broadway & Wilson - Truman College Vaccination Site,Ashland Ave & Belle Plaine Ave,2
Broadway & Wilson - Truman College Vaccination Site,Ashland Ave & Division St,1
Broadway & Wilson - Truman College Vaccination Site,Ashland Ave & Wellington Ave,1
Broadway & Wilson - Truman College Vaccination Site,Avers Ave & Belmont Ave,1
Broadway & Wilson - Truman College Vaccination Site,Benson Ave & Church St,1
Broadway & Wilson - Truman College Vaccination Site,Broadway & Argyle St,8
Broadway & Wilson - Truman College Vaccination Site,Broadway & Barry Ave,4
Broadway & Wilson - Truman College Vaccination Site,Broadway & Belmont Ave,2
Broadway & Wilson - Truman College Vaccination Site,Broadway & Berwyn Ave,10
Broadway & Wilson - Truman College Vaccination Site,Broadway & Cornelia Ave,3
Broadway & Wilson - Truman College Vaccination Site,Broadway & Granville Ave,3
Broadway & Wilson - Truman College Vaccination Site,Broadway & Ridge Ave,8
Broadway & Wilson - Truman College Vaccination Site,Broadway & Sheridan Rd,7
Broadway & Wilson - Truman College Vaccination Site,Broadway & Thorndale Ave,2
Broadway & Wilson - Truman College Vaccination Site,Broadway & Waveland Ave,12
Broadway & Wilson - Truman College Vaccination Site,Broadway & Wilson - Truman College Vaccination Site,26
Broadway & Wilson - Truman College Vaccination Site,Campbell Ave & Montrose Ave,3
Broadway & Wilson - Truman College Vaccination Site,Cannon Dr & Fullerton Ave,1
Broadway & Wilson - Truman College Vaccination Site,Central Park Ave & Elbridge Ave,1
Broadway & Wilson - Truman College Vaccination Site,Clarendon Ave & Gordon Ter,7
Broadway & Wilson - Truman College Vaccination Site,Clarendon Ave & Junior Ter,28
Broadway & Wilson - Truman College Vaccination Site,Clarendon Ave & Leland Ave,12
Broadway & Wilson - Truman College Vaccination Site,Clark St & Berwyn Ave,17
Broadway & Wilson - Truman College Vaccination Site,Clark St & Bryn Mawr Ave,3
Broadway & Wilson - Truman College Vaccination Site,Clark St & Drummond Pl,3
Broadway & Wilson - Truman College Vaccination Site,Clark St & Elmdale Ave,1
Broadway & Wilson - Truman College Vaccination Site,Clark St & Grace St,2
Broadway & Wilson - Truman College Vaccination Site,Clark St & Leland Ave,22
Broadway & Wilson - Truman College Vaccination Site,Clark St & Lunt Ave,2
Broadway & Wilson - Truman College Vaccination Site,Clark St & Montrose Ave,3
Broadway & Wilson - Truman College Vaccination Site,Clark St & Newport St,5
Broadway & Wilson - Truman College Vaccination Site,Clark St & Schreiber Ave,1
Broadway & Wilson - Truman College Vaccination Site,Clark St & Wellington Ave,5
Broadway & Wilson - Truman College Vaccination Site,Clark St & Winnemac Ave,14
Broadway & Wilson - Truman College Vaccination Site,Clark St & Wrightwood Ave,2
Broadway & Wilson - Truman College Vaccination Site,Damen Ave & Charleston St,1
Broadway & Wilson - Truman College Vaccination Site,Damen Ave & Cortland St,1
Broadway & Wilson - Truman College Vaccination Site,Damen Ave & Foster Ave,4
Broadway & Wilson - Truman College Vaccination Site,Damen Ave & Leland Ave,7
Broadway & Wilson - Truman College Vaccination Site,Damen Ave & Melrose Ave,1
Broadway & Wilson - Truman College Vaccination Site,Damen Ave & Pierce Ave,1
Broadway & Wilson - Truman College Vaccination Site,Damen Ave & Sunnyside Ave,7
Broadway & Wilson - Truman College Vaccination Site,Damen Ave & Wellington Ave,2
Broadway & Wilson - Truman College Vaccination Site,Desplaines St & Randolph St,1
Broadway & Wilson - Truman College Vaccination Site,Field Blvd & South Water St,1
Broadway & Wilson - Truman College Vaccination Site,Halsted St & Polk St,1
Broadway & Wilson - Truman College Vaccination Site,Halsted St & Roscoe St,3
Broadway & Wilson - Truman College Vaccination Site,Halsted St & Willow St,1
Broadway & Wilson - Truman College Vaccination Site,Halsted St & Wrightwood Ave,1
Broadway & Wilson - Truman College Vaccination Site,Kedzie Ave & Foster Ave,1
Broadway & Wilson - Truman College Vaccination Site,Kedzie Ave & Leland Ave,3
Broadway & Wilson - Truman College Vaccination Site,Kedzie Ave & Milwaukee Ave,1
Broadway & Wilson - Truman College Vaccination Site,Kingsbury St & Erie St,1
Broadway & Wilson - Truman College Vaccination Site,Lake Shore Dr & Belmont Ave,4
Broadway & Wilson - Truman College Vaccination Site,Lake Shore Dr & Diversey Pkwy,1
Broadway & Wilson - Truman College Vaccination Site,Lake Shore Dr & North Blvd,2
Broadway & Wilson - Truman College Vaccination Site,Lakefront Trail & Bryn Mawr Ave,9
Broadway & Wilson - Truman College Vaccination Site,Lakefront Trail & Wilson Ave,11
Broadway & Wilson - Truman College Vaccination Site,Leavitt St & Addison St,2
Broadway & Wilson - Truman College Vaccination Site,Leavitt St & Lawrence Ave,1
Broadway & Wilson - Truman College Vaccination Site,Lincoln Ave & Belle Plaine Ave,10
Broadway & Wilson - Truman College Vaccination Site,Lincoln Ave & Diversey Pkwy,1
Broadway & Wilson - Truman College Vaccination Site,Lincoln Ave & Sunnyside Ave,10
Broadway & Wilson - Truman College Vaccination Site,Lincoln Ave & Waveland Ave,5
Broadway & Wilson - Truman College Vaccination Site,Lincoln Ave & Winona St,3
Broadway & Wilson - Truman College Vaccination Site,Lincoln Park Conservatory,2
Broadway & Wilson - Truman College Vaccination Site,Marine Dr & Ainslie St,5
Broadway & Wilson - Truman College Vaccination Site,McClurg Ct & Erie St,2
Broadway & Wilson - Truman College Vaccination Site,Michigan Ave & Oak St,9
Broadway & Wilson - Truman College Vaccination Site,Milwaukee Ave & Grand Ave,1
Broadway & Wilson - Truman College Vaccination Site,Montrose Harbor,7
Broadway & Wilson - Truman College Vaccination Site,Oakley Ave & Irving Park Rd,1
Broadway & Wilson - Truman College Vaccination Site,Ogden Ave & Race Ave,1
Broadway & Wilson - Truman College Vaccination Site,Pine Grove Ave & Irving Park Rd,2
Broadway & Wilson - Truman College Vaccination Site,Pine Grove Ave & Waveland Ave,7
Broadway & Wilson - Truman College Vaccination Site,Racine Ave & Fullerton Ave,1
Broadway & Wilson - Truman College Vaccination Site,Ravenswood Ave & Berteau Ave,6
Broadway & Wilson - Truman College Vaccination Site,Ravenswood Ave & Irving Park Rd,4
Broadway & Wilson - Truman College Vaccination Site,Ravenswood Ave & Lawrence Ave,15
Broadway & Wilson - Truman College Vaccination Site,Ritchie Ct & Banks St,2
Broadway & Wilson - Truman College Vaccination Site,Rockwell St & Eastwood Ave,1
Broadway & Wilson - Truman College Vaccination Site,Rush St & Cedar St,1
Broadway & Wilson - Truman College Vaccination Site,Seeley Ave & Roscoe St,1
Broadway & Wilson - Truman College Vaccination Site,Sheffield Ave & Fullerton Ave,1
Broadway & Wilson - Truman College Vaccination Site,Sheffield Ave & Waveland Ave,6
